command	key	type	code	location	functionId	childNum	isCFGNode	operator	baseType	completeType	identifier
ANR	915084	ArrayIndexing	s -> regs [ addr ]		915015	0					
ANR	915085	PtrMemberAccess	s -> regs		915015	0					
ANR	915086	Identifier	s		915015	0					
ANR	915087	Identifier	regs		915015	1					
ANR	915088	Identifier	addr		915015	1					
ANR	915089	Identifier	value		915015	1					
ANR	915090	IfStatement	if ( value & DMACR_RESET )		915015	4					
ANR	915091	Condition	value & DMACR_RESET	41:16:586:604	915015	0	True				
ANR	915092	BitAndExpression	value & DMACR_RESET		915015	0		&			
ANR	915093	Identifier	value		915015	0					
ANR	915094	Identifier	DMACR_RESET		915015	1					
ANR	915095	CompoundStatement		37:37:496:496	915015	1					
ANR	915096	ExpressionStatement	stream_reset ( s )	43:16:626:641	915015	0	True				
ANR	915097	CallExpression	stream_reset ( s )		915015	0					
ANR	915098	Callee	stream_reset		915015	0					
ANR	915099	Identifier	stream_reset		915015	0					
ANR	915100	ArgumentList	s		915015	1					
ANR	915101	Argument	s		915015	0					
ANR	915102	Identifier	s		915015	0					
ANR	915103	IfStatement	if ( ( value & 1 ) && ! stream_resetting ( s ) )		915015	5					
ANR	915104	Condition	( value & 1 ) && ! stream_resetting ( s )	49:16:677:711	915015	0	True				
ANR	915105	AndExpression	( value & 1 ) && ! stream_resetting ( s )		915015	0		&&			
ANR	915106	BitAndExpression	value & 1		915015	0		&			
ANR	915107	Identifier	value		915015	0					
ANR	915108	PrimaryExpression	1		915015	1					
ANR	915109	UnaryOperationExpression	! stream_resetting ( s )		915015	1					
ANR	915110	UnaryOperator	!		915015	0					
ANR	915111	CallExpression	stream_resetting ( s )		915015	1					
ANR	915112	Callee	stream_resetting		915015	0					
ANR	915113	Identifier	stream_resetting		915015	0					
ANR	915114	ArgumentList	s		915015	1					
ANR	915115	Argument	s		915015	0					
ANR	915116	Identifier	s		915015	0					
ANR	915117	CompoundStatement		45:53:603:603	915015	1					
ANR	915118	ExpressionStatement	s -> regs [ R_DMASR ] &= ~ ( DMASR_HALTED | DMASR_IDLE )	53:16:775:823	915015	0	True				
ANR	915119	AssignmentExpression	s -> regs [ R_DMASR ] &= ~ ( DMASR_HALTED | DMASR_IDLE )		915015	0		&=			
ANR	915120	ArrayIndexing	s -> regs [ R_DMASR ]		915015	0					
ANR	915121	PtrMemberAccess	s -> regs		915015	0					
ANR	915122	Identifier	s		915015	0					
ANR	915123	Identifier	regs		915015	1					
ANR	915124	Identifier	R_DMASR		915015	1					
ANR	915125	UnaryOperationExpression	~ ( DMASR_HALTED | DMASR_IDLE )		915015	1					
ANR	915126	UnaryOperator	~		915015	0					
ANR	915127	InclusiveOrExpression	DMASR_HALTED | DMASR_IDLE		915015	1		|			
ANR	915128	Identifier	DMASR_HALTED		915015	0					
ANR	915129	Identifier	DMASR_IDLE		915015	1					
ANR	915130	ExpressionStatement	stream_reload_complete_cnt ( s )	57:12:853:882	915015	6	True				
ANR	915131	CallExpression	stream_reload_complete_cnt ( s )		915015	0					
ANR	915132	Callee	stream_reload_complete_cnt		915015	0					
ANR	915133	Identifier	stream_reload_complete_cnt		915015	0					
ANR	915134	ArgumentList	s		915015	1					
ANR	915135	Argument	s		915015	0					
ANR	915136	Identifier	s		915015	0					
ANR	915137	BreakStatement	break ;	59:12:897:902	915015	7	True				
ANR	915138	Label	case R_DMASR :	63:8:915:927	915015	8	True				
ANR	915139	Identifier	R_DMASR		915015	0					
ANR	915140	ExpressionStatement	value &= ~ ( value & DMASR_IRQ_MASK )	67:12:998:1032	915015	9	True				
ANR	915141	AssignmentExpression	value &= ~ ( value & DMASR_IRQ_MASK )		915015	0		&=			
ANR	915142	Identifier	value		915015	0					
ANR	915143	UnaryOperationExpression	~ ( value & DMASR_IRQ_MASK )		915015	1					
ANR	915144	UnaryOperator	~		915015	0					
ANR	915145	BitAndExpression	value & DMASR_IRQ_MASK		915015	1		&			
ANR	915146	Identifier	value		915015	0					
ANR	915147	Identifier	DMASR_IRQ_MASK		915015	1					
ANR	915148	ExpressionStatement	s -> regs [ addr ] = value	69:12:1047:1068	915015	10	True				
ANR	915149	AssignmentExpression	s -> regs [ addr ] = value		915015	0		=			
ANR	915150	ArrayIndexing	s -> regs [ addr ]		915015	0					
ANR	915151	PtrMemberAccess	s -> regs		915015	0					
ANR	915152	Identifier	s		915015	0					
ANR	915153	Identifier	regs		915015	1					
ANR	915154	Identifier	addr		915015	1					
ANR	915155	Identifier	value		915015	1					
ANR	915156	BreakStatement	break ;	71:12:1083:1088	915015	11	True				
ANR	915157	Label	case R_TAILDESC :	75:8:1101:1116	915015	12	True				
ANR	915158	Identifier	R_TAILDESC		915015	0					
ANR	915159	ExpressionStatement	s -> regs [ addr ] = value	77:12:1131:1152	915015	13	True				
ANR	915160	AssignmentExpression	s -> regs [ addr ] = value		915015	0		=			
ANR	915161	ArrayIndexing	s -> regs [ addr ]		915015	0					
ANR	915162	PtrMemberAccess	s -> regs		915015	0					
ANR	915163	Identifier	s		915015	0					
ANR	915164	Identifier	regs		915015	1					
ANR	915165	Identifier	addr		915015	1					
ANR	915166	Identifier	value		915015	1					
ANR	915167	ExpressionStatement	s -> regs [ R_DMASR ] &= ~DMASR_IDLE	79:12:1167:1198	915015	14	True				
ANR	915168	AssignmentExpression	s -> regs [ R_DMASR ] &= ~DMASR_IDLE		915015	0		&=			
ANR	915169	ArrayIndexing	s -> regs [ R_DMASR ]		915015	0					
ANR	915170	PtrMemberAccess	s -> regs		915015	0					
ANR	915171	Identifier	s		915015	0					
ANR	915172	Identifier	regs		915015	1					
ANR	915173	Identifier	R_DMASR		915015	1					
ANR	915174	Identifier	~DMASR_IDLE		915015	1					
ANR	915175	IfStatement	if ( ! sid )		915015	15					
ANR	915176	Condition	! sid	81:16:1234:1237	915015	0	True				
ANR	915177	UnaryOperationExpression	! sid		915015	0					
ANR	915178	UnaryOperator	!		915015	0					
ANR	915179	Identifier	sid		915015	1					
ANR	915180	CompoundStatement		77:22:1129:1129	915015	1					
ANR	915181	ExpressionStatement	"stream_process_mem2s ( s , d -> tx_dev )"	83:16:1259:1293	915015	0	True				
ANR	915182	CallExpression	"stream_process_mem2s ( s , d -> tx_dev )"		915015	0					
ANR	915183	Callee	stream_process_mem2s		915015	0					
ANR	915184	Identifier	stream_process_mem2s		915015	0					
ANR	915185	ArgumentList	s		915015	1					
ANR	915186	Argument	s		915015	0					
ANR	915187	Identifier	s		915015	0					
ANR	915188	Argument	d -> tx_dev		915015	1					
ANR	915189	PtrMemberAccess	d -> tx_dev		915015	0					
ANR	915190	Identifier	d		915015	0					
ANR	915191	Identifier	tx_dev		915015	1					
ANR	915192	BreakStatement	break ;	87:12:1323:1328	915015	16	True				
ANR	915193	Label	default :	89:8:1339:1346	915015	17	True				
ANR	915194	Identifier	default		915015	0					
ANR	915195	Statement	D	91:12:1361:1361	915015	18	True				
ANR	915196	Statement	(	91:13:1362:1362	915015	19	True				
ANR	915197	Statement	qemu_log	91:14:1363:1370	915015	20	True				
ANR	915198	Statement	(	91:22:1371:1371	915015	21	True				
ANR	915199	Statement	"""%s: ch=%d addr="""	91:23:1372:1388	915015	22	True				
ANR	915200	Statement	TARGET_FMT_plx	91:41:1390:1403	915015	23	True				
ANR	915201	Statement	""" v=%x\\n"""	91:56:1405:1413	915015	24	True				
ANR	915202	Statement	","	91:65:1414:1414	915015	25	True				
ANR	915203	Statement	__func__	93:18:1435:1442	915015	26	True				
ANR	915204	Statement	","	93:26:1443:1443	915015	27	True				
ANR	915205	Statement	sid	93:28:1445:1447	915015	28	True				
ANR	915206	Statement	","	93:31:1448:1448	915015	29	True				
ANR	915207	Statement	addr	93:33:1450:1453	915015	30	True				
ANR	915208	Statement	*	93:38:1455:1455	915015	31	True				
ANR	915209	Statement	4	93:40:1457:1457	915015	32	True				
ANR	915210	Statement	","	93:41:1458:1458	915015	33	True				
ANR	915211	Statement	(	93:43:1460:1460	915015	34	True				
ANR	915212	Statement	unsigned	93:44:1461:1468	915015	35	True				
ANR	915213	Statement	)	93:52:1469:1469	915015	36	True				
ANR	915214	Statement	value	93:53:1470:1474	915015	37	True				
ANR	915215	Statement	)	93:58:1475:1475	915015	38	True				
ANR	915216	Statement	)	93:59:1476:1476	915015	39	True				
ANR	915217	ExpressionStatement		93:60:1477:1477	915015	40	True				
ANR	915218	ExpressionStatement	s -> regs [ addr ] = value	95:12:1492:1513	915015	41	True				
ANR	915219	AssignmentExpression	s -> regs [ addr ] = value		915015	0		=			
ANR	915220	ArrayIndexing	s -> regs [ addr ]		915015	0					
ANR	915221	PtrMemberAccess	s -> regs		915015	0					
ANR	915222	Identifier	s		915015	0					
ANR	915223	Identifier	regs		915015	1					
ANR	915224	Identifier	addr		915015	1					
ANR	915225	Identifier	value		915015	1					
ANR	915226	BreakStatement	break ;	97:12:1528:1533	915015	42	True				
ANR	915227	IfStatement	if ( sid == 1 && d -> notify )		915015	8					
ANR	915228	Condition	sid == 1 && d -> notify	101:8:1551:1571	915015	0	True				
ANR	915229	AndExpression	sid == 1 && d -> notify		915015	0		&&			
ANR	915230	EqualityExpression	sid == 1		915015	0		==			
ANR	915231	Identifier	sid		915015	0					
ANR	915232	PrimaryExpression	1		915015	1					
ANR	915233	PtrMemberAccess	d -> notify		915015	1					
ANR	915234	Identifier	d		915015	0					
ANR	915235	Identifier	notify		915015	1					
ANR	915236	CompoundStatement		97:31:1463:1463	915015	1					
ANR	915237	ExpressionStatement	d -> notify ( d -> notify_opaque )	103:8:1585:1612	915015	0	True				
ANR	915238	CallExpression	d -> notify ( d -> notify_opaque )		915015	0					
ANR	915239	Callee	d -> notify		915015	0					
ANR	915240	PtrMemberAccess	d -> notify		915015	0					
ANR	915241	Identifier	d		915015	0					
ANR	915242	Identifier	notify		915015	1					
ANR	915243	ArgumentList	d -> notify_opaque		915015	1					
ANR	915244	Argument	d -> notify_opaque		915015	0					
ANR	915245	PtrMemberAccess	d -> notify_opaque		915015	0					
ANR	915246	Identifier	d		915015	0					
ANR	915247	Identifier	notify_opaque		915015	1					
ANR	915248	ExpressionStatement	d -> notify = NULL	105:8:1623:1639	915015	1	True				
ANR	915249	AssignmentExpression	d -> notify = NULL		915015	0		=			
ANR	915250	PtrMemberAccess	d -> notify		915015	0					
ANR	915251	Identifier	d		915015	0					
ANR	915252	Identifier	notify		915015	1					
ANR	915253	Identifier	NULL		915015	1					
ANR	915254	ExpressionStatement	stream_update_irq ( s )	109:4:1653:1673	915015	9	True				
ANR	915255	CallExpression	stream_update_irq ( s )		915015	0					
ANR	915256	Callee	stream_update_irq		915015	0					
ANR	915257	Identifier	stream_update_irq		915015	0					
ANR	915258	ArgumentList	s		915015	1					
ANR	915259	Argument	s		915015	0					
ANR	915260	Identifier	s		915015	0					
ANR	915261	ReturnType	static void		915015	1					
ANR	915262	Identifier	axidma_write		915015	2					
ANR	915263	ParameterList	"void * opaque , hwaddr addr , uint64_t value , unsigned size"		915015	3					
ANR	915264	Parameter	void * opaque	1:25:25:36	915015	0	True				
ANR	915265	ParameterType	void *		915015	0					
ANR	915266	Identifier	opaque		915015	1					
ANR	915267	Parameter	hwaddr addr	1:39:39:49	915015	1	True				
ANR	915268	ParameterType	hwaddr		915015	0					
ANR	915269	Identifier	addr		915015	1					
ANR	915270	Parameter	uint64_t value	3:25:78:91	915015	2	True				
ANR	915271	ParameterType	uint64_t		915015	0					
ANR	915272	Identifier	value		915015	1					
ANR	915273	Parameter	unsigned size	3:41:94:106	915015	3	True				
ANR	915274	ParameterType	unsigned		915015	0					
ANR	915275	Identifier	size		915015	1					
ANR	915276	CFGEntryNode	ENTRY		915015		True				
ANR	915277	CFGExitNode	EXIT		915015		True				
ANR	915278	Symbol	DMASR_IRQ_MASK		915015						
ANR	915279	Symbol	* R_DMASR		915015						
ANR	915280	Symbol	sid		915015						
ANR	915281	Symbol	DMACR_RESET		915015						
ANR	915282	Symbol	d -> notify_opaque		915015						
ANR	915283	Symbol	streamid_from_addr		915015						
ANR	915284	Symbol	* * s		915015						
ANR	915285	Symbol	~DMASR_IDLE		915015						
ANR	915286	Symbol	addr		915015						
ANR	915287	Symbol	DMASR_HALTED		915015						
ANR	915288	Symbol	value		915015						
ANR	915289	Symbol	* s -> regs		915015						
ANR	915290	Symbol	s -> regs		915015						
ANR	915291	Symbol	opaque		915015						
ANR	915292	Symbol	NULL		915015						
ANR	915293	Symbol	d		915015						
ANR	915294	Symbol	* d		915015						
ANR	915295	Symbol	DMASR_IDLE		915015						
ANR	915296	Symbol	d -> streams		915015						
ANR	915297	Symbol	s		915015						
ANR	915298	Symbol	size		915015						
ANR	915299	Symbol	stream_resetting		915015						
ANR	915300	Symbol	DMACR_TAILPTR_MODE		915015						
ANR	915301	Symbol	R_DMASR		915015						
ANR	915302	Symbol	d -> tx_dev		915015						
ANR	915303	Symbol	* addr		915015						
ANR	915304	Symbol	* s		915015						
ANR	915305	Symbol	d -> notify		915015						
