command	key	type	code	location	functionId	childNum	isCFGNode	operator	baseType	completeType	identifier
ANR	6295085	PrimaryExpression	1		6295047	1					
ANR	6295086	ArrayIndexing	palette [ src [ i ] * 4 + 1 ]		6295047	1					
ANR	6295087	Identifier	palette		6295047	0					
ANR	6295088	AdditiveExpression	src [ i ] * 4 + 1		6295047	1		+			
ANR	6295089	MultiplicativeExpression	src [ i ] * 4		6295047	0		*			
ANR	6295090	ArrayIndexing	src [ i ]		6295047	0					
ANR	6295091	Identifier	src		6295047	0					
ANR	6295092	Identifier	i		6295047	1					
ANR	6295093	PrimaryExpression	4		6295047	1					
ANR	6295094	PrimaryExpression	1		6295047	1					
ANR	6295095	ExpressionStatement	dst [ 2 ] = palette [ src [ i ] * 4 + 2 ]	27:2:412:441	6295047	2	True				
ANR	6295096	AssignmentExpression	dst [ 2 ] = palette [ src [ i ] * 4 + 2 ]		6295047	0		=			
ANR	6295097	ArrayIndexing	dst [ 2 ]		6295047	0					
ANR	6295098	Identifier	dst		6295047	0					
ANR	6295099	PrimaryExpression	2		6295047	1					
ANR	6295100	ArrayIndexing	palette [ src [ i ] * 4 + 2 ]		6295047	1					
ANR	6295101	Identifier	palette		6295047	0					
ANR	6295102	AdditiveExpression	src [ i ] * 4 + 2		6295047	1		+			
ANR	6295103	MultiplicativeExpression	src [ i ] * 4		6295047	0		*			
ANR	6295104	ArrayIndexing	src [ i ]		6295047	0					
ANR	6295105	Identifier	src		6295047	0					
ANR	6295106	Identifier	i		6295047	1					
ANR	6295107	PrimaryExpression	4		6295047	1					
ANR	6295108	PrimaryExpression	2		6295047	1					
ANR	6295109	ExpressionStatement	dst += 3	29:2:446:453	6295047	3	True				
ANR	6295110	AssignmentExpression	dst += 3		6295047	0		+=			
ANR	6295111	Identifier	dst		6295047	0					
ANR	6295112	PrimaryExpression	3		6295047	1					
ANR	6295113	ReturnType	void		6295047	1					
ANR	6295114	Identifier	palette8tobgr24		6295047	2					
ANR	6295115	ParameterList	"const uint8_t * src , uint8_t * dst , long num_pixels , const uint8_t * palette"		6295047	3					
ANR	6295116	Parameter	const uint8_t * src	1:21:21:38	6295047	0	True				
ANR	6295117	ParameterType	const uint8_t *		6295047	0					
ANR	6295118	Identifier	src		6295047	1					
ANR	6295119	Parameter	uint8_t * dst	1:41:41:52	6295047	1	True				
ANR	6295120	ParameterType	uint8_t *		6295047	0					
ANR	6295121	Identifier	dst		6295047	1					
ANR	6295122	Parameter	long num_pixels	1:55:55:69	6295047	2	True				
ANR	6295123	ParameterType	long		6295047	0					
ANR	6295124	Identifier	num_pixels		6295047	1					
ANR	6295125	Parameter	const uint8_t * palette	1:72:72:93	6295047	3	True				
ANR	6295126	ParameterType	const uint8_t *		6295047	0					
ANR	6295127	Identifier	palette		6295047	1					
ANR	6295128	CFGEntryNode	ENTRY		6295047		True				
ANR	6295129	CFGExitNode	EXIT		6295047		True				
ANR	6295130	Symbol	* dst		6295047						
ANR	6295131	Symbol	* * i		6295047						
ANR	6295132	Symbol	* i		6295047						
ANR	6295133	Symbol	dst		6295047						
ANR	6295134	Symbol	* palette		6295047						
ANR	6295135	Symbol	src		6295047						
ANR	6295136	Symbol	num_pixels		6295047						
ANR	6295137	Symbol	* * src		6295047						
ANR	6295138	Symbol	i		6295047						
ANR	6295139	Symbol	palette		6295047						
ANR	6295140	Symbol	* src		6295047						
