command	key	type	code	location	functionId	childNum	isCFGNode	operator	baseType	completeType	identifier
ANR	8679749	AssignmentExpression	len = urb_status_to_usb_ret ( aurb [ i ] . urb . status )		8679620	0		=			
ANR	8679750	Identifier	len		8679620	0					
ANR	8679751	CallExpression	urb_status_to_usb_ret ( aurb [ i ] . urb . status )		8679620	1					
ANR	8679752	Callee	urb_status_to_usb_ret		8679620	0					
ANR	8679753	Identifier	urb_status_to_usb_ret		8679620	0					
ANR	8679754	ArgumentList	aurb [ i ] . urb . status		8679620	1					
ANR	8679755	Argument	aurb [ i ] . urb . status		8679620	0					
ANR	8679756	MemberAccess	aurb [ i ] . urb . status		8679620	0					
ANR	8679757	MemberAccess	aurb [ i ] . urb		8679620	0					
ANR	8679758	ArrayIndexing	aurb [ i ]		8679620	0					
ANR	8679759	Identifier	aurb		8679620	0					
ANR	8679760	Identifier	i		8679620	1					
ANR	8679761	Identifier	urb		8679620	1					
ANR	8679762	Identifier	status		8679620	1					
ANR	8679763	ExpressionStatement	aurb [ i ] . iso_frame_idx = ISO_FRAME_DESC_PER_URB - 1	45:16:735:785	8679620	1	True				
ANR	8679764	AssignmentExpression	aurb [ i ] . iso_frame_idx = ISO_FRAME_DESC_PER_URB - 1		8679620	0		=			
ANR	8679765	MemberAccess	aurb [ i ] . iso_frame_idx		8679620	0					
ANR	8679766	ArrayIndexing	aurb [ i ]		8679620	0					
ANR	8679767	Identifier	aurb		8679620	0					
ANR	8679768	Identifier	i		8679620	1					
ANR	8679769	Identifier	iso_frame_idx		8679620	1					
ANR	8679770	AdditiveExpression	ISO_FRAME_DESC_PER_URB - 1		8679620	1		-			
ANR	8679771	Identifier	ISO_FRAME_DESC_PER_URB		8679620	0					
ANR	8679772	PrimaryExpression	1		8679620	1					
ANR	8679773	ElseStatement	else		8679620	0					
ANR	8679774	IfStatement	if ( aurb [ i ] . urb . iso_frame_desc [ j ] . status )		8679620	0					
ANR	8679775	Condition	aurb [ i ] . urb . iso_frame_desc [ j ] . status	49:23:849:884	8679620	0	True				
ANR	8679776	MemberAccess	aurb [ i ] . urb . iso_frame_desc [ j ] . status		8679620	0					
ANR	8679777	ArrayIndexing	aurb [ i ] . urb . iso_frame_desc [ j ]		8679620	0					
ANR	8679778	MemberAccess	aurb [ i ] . urb . iso_frame_desc		8679620	0					
ANR	8679779	MemberAccess	aurb [ i ] . urb		8679620	0					
ANR	8679780	ArrayIndexing	aurb [ i ]		8679620	0					
ANR	8679781	Identifier	aurb		8679620	0					
ANR	8679782	Identifier	i		8679620	1					
ANR	8679783	Identifier	urb		8679620	1					
ANR	8679784	Identifier	iso_frame_desc		8679620	1					
ANR	8679785	Identifier	j		8679620	1					
ANR	8679786	Identifier	status		8679620	1					
ANR	8679787	CompoundStatement		47:61:809:809	8679620	1					
ANR	8679788	ExpressionStatement	len = urb_status_to_usb_ret ( aurb [ i ] . urb . iso_frame_desc [ j ] . status )	51:16:906:1013	8679620	0	True				
ANR	8679789	AssignmentExpression	len = urb_status_to_usb_ret ( aurb [ i ] . urb . iso_frame_desc [ j ] . status )		8679620	0		=			
ANR	8679790	Identifier	len		8679620	0					
ANR	8679791	CallExpression	urb_status_to_usb_ret ( aurb [ i ] . urb . iso_frame_desc [ j ] . status )		8679620	1					
ANR	8679792	Callee	urb_status_to_usb_ret		8679620	0					
ANR	8679793	Identifier	urb_status_to_usb_ret		8679620	0					
ANR	8679794	ArgumentList	aurb [ i ] . urb . iso_frame_desc [ j ] . status		8679620	1					
ANR	8679795	Argument	aurb [ i ] . urb . iso_frame_desc [ j ] . status		8679620	0					
ANR	8679796	MemberAccess	aurb [ i ] . urb . iso_frame_desc [ j ] . status		8679620	0					
ANR	8679797	ArrayIndexing	aurb [ i ] . urb . iso_frame_desc [ j ]		8679620	0					
ANR	8679798	MemberAccess	aurb [ i ] . urb . iso_frame_desc		8679620	0					
ANR	8679799	MemberAccess	aurb [ i ] . urb		8679620	0					
ANR	8679800	ArrayIndexing	aurb [ i ]		8679620	0					
ANR	8679801	Identifier	aurb		8679620	0					
ANR	8679802	Identifier	i		8679620	1					
ANR	8679803	Identifier	urb		8679620	1					
ANR	8679804	Identifier	iso_frame_desc		8679620	1					
ANR	8679805	Identifier	j		8679620	1					
ANR	8679806	Identifier	status		8679620	1					
ANR	8679807	ElseStatement	else		8679620	0					
ANR	8679808	IfStatement	if ( aurb [ i ] . urb . iso_frame_desc [ j ] . actual_length > p -> len )		8679620	0					
ANR	8679809	Condition	aurb [ i ] . urb . iso_frame_desc [ j ] . actual_length > p -> len	57:23:1079:1130	8679620	0	True				
ANR	8679810	RelationalExpression	aurb [ i ] . urb . iso_frame_desc [ j ] . actual_length > p -> len		8679620	0		>			
ANR	8679811	MemberAccess	aurb [ i ] . urb . iso_frame_desc [ j ] . actual_length		8679620	0					
ANR	8679812	ArrayIndexing	aurb [ i ] . urb . iso_frame_desc [ j ]		8679620	0					
ANR	8679813	MemberAccess	aurb [ i ] . urb . iso_frame_desc		8679620	0					
ANR	8679814	MemberAccess	aurb [ i ] . urb		8679620	0					
ANR	8679815	ArrayIndexing	aurb [ i ]		8679620	0					
ANR	8679816	Identifier	aurb		8679620	0					
ANR	8679817	Identifier	i		8679620	1					
ANR	8679818	Identifier	urb		8679620	1					
ANR	8679819	Identifier	iso_frame_desc		8679620	1					
ANR	8679820	Identifier	j		8679620	1					
ANR	8679821	Identifier	actual_length		8679620	1					
ANR	8679822	PtrMemberAccess	p -> len		8679620	1					
ANR	8679823	Identifier	p		8679620	0					
ANR	8679824	Identifier	len		8679620	1					
ANR	8679825	CompoundStatement		55:77:1055:1055	8679620	1					
ANR	8679826	ExpressionStatement	"printf ( ""husb: received iso data is larger then packet\\n"" )"	59:16:1152:1209	8679620	0	True				
ANR	8679827	CallExpression	"printf ( ""husb: received iso data is larger then packet\\n"" )"		8679620	0					
ANR	8679828	Callee	printf		8679620	0					
ANR	8679829	Identifier	printf		8679620	0					
ANR	8679830	ArgumentList	"""husb: received iso data is larger then packet\\n"""		8679620	1					
ANR	8679831	Argument	"""husb: received iso data is larger then packet\\n"""		8679620	0					
ANR	8679832	PrimaryExpression	"""husb: received iso data is larger then packet\\n"""		8679620	0					
ANR	8679833	ExpressionStatement	len = USB_RET_NAK	61:16:1228:1245	8679620	1	True				
ANR	8679834	AssignmentExpression	len = USB_RET_NAK		8679620	0		=			
ANR	8679835	Identifier	len		8679620	0					
ANR	8679836	Identifier	USB_RET_NAK		8679620	1					
ANR	8679837	ElseStatement	else		8679620	0					
ANR	8679838	CompoundStatement		63:19:1232:1232	8679620	0					
ANR	8679839	ExpressionStatement	len = aurb [ i ] . urb . iso_frame_desc [ j ] . actual_length	67:16:1329:1378	8679620	0	True				
ANR	8679840	AssignmentExpression	len = aurb [ i ] . urb . iso_frame_desc [ j ] . actual_length		8679620	0		=			
ANR	8679841	Identifier	len		8679620	0					
ANR	8679842	MemberAccess	aurb [ i ] . urb . iso_frame_desc [ j ] . actual_length		8679620	1					
ANR	8679843	ArrayIndexing	aurb [ i ] . urb . iso_frame_desc [ j ]		8679620	0					
ANR	8679844	MemberAccess	aurb [ i ] . urb . iso_frame_desc		8679620	0					
ANR	8679845	MemberAccess	aurb [ i ] . urb		8679620	0					
ANR	8679846	ArrayIndexing	aurb [ i ]		8679620	0					
ANR	8679847	Identifier	aurb		8679620	0					
ANR	8679848	Identifier	i		8679620	1					
ANR	8679849	Identifier	urb		8679620	1					
ANR	8679850	Identifier	iso_frame_desc		8679620	1					
ANR	8679851	Identifier	j		8679620	1					
ANR	8679852	Identifier	actual_length		8679620	1					
ANR	8679853	ExpressionStatement	"memcpy ( p -> data , aurb [ i ] . urb . buffer + j * aurb [ i ] . urb . iso_frame_desc [ 0 ] . length , len )"	69:16:1397:1556	8679620	1	True				
ANR	8679854	CallExpression	"memcpy ( p -> data , aurb [ i ] . urb . buffer + j * aurb [ i ] . urb . iso_frame_desc [ 0 ] . length , len )"		8679620	0					
ANR	8679855	Callee	memcpy		8679620	0					
ANR	8679856	Identifier	memcpy		8679620	0					
ANR	8679857	ArgumentList	p -> data		8679620	1					
ANR	8679858	Argument	p -> data		8679620	0					
ANR	8679859	PtrMemberAccess	p -> data		8679620	0					
ANR	8679860	Identifier	p		8679620	0					
ANR	8679861	Identifier	data		8679620	1					
ANR	8679862	Argument	aurb [ i ] . urb . buffer + j * aurb [ i ] . urb . iso_frame_desc [ 0 ] . length		8679620	1					
ANR	8679863	AdditiveExpression	aurb [ i ] . urb . buffer + j * aurb [ i ] . urb . iso_frame_desc [ 0 ] . length		8679620	0		+			
ANR	8679864	MemberAccess	aurb [ i ] . urb . buffer		8679620	0					
ANR	8679865	MemberAccess	aurb [ i ] . urb		8679620	0					
ANR	8679866	ArrayIndexing	aurb [ i ]		8679620	0					
ANR	8679867	Identifier	aurb		8679620	0					
ANR	8679868	Identifier	i		8679620	1					
ANR	8679869	Identifier	urb		8679620	1					
ANR	8679870	Identifier	buffer		8679620	1					
ANR	8679871	MultiplicativeExpression	j * aurb [ i ] . urb . iso_frame_desc [ 0 ] . length		8679620	1		*			
ANR	8679872	Identifier	j		8679620	0					
ANR	8679873	MemberAccess	aurb [ i ] . urb . iso_frame_desc [ 0 ] . length		8679620	1					
ANR	8679874	ArrayIndexing	aurb [ i ] . urb . iso_frame_desc [ 0 ]		8679620	0					
ANR	8679875	MemberAccess	aurb [ i ] . urb . iso_frame_desc		8679620	0					
ANR	8679876	MemberAccess	aurb [ i ] . urb		8679620	0					
ANR	8679877	ArrayIndexing	aurb [ i ]		8679620	0					
ANR	8679878	Identifier	aurb		8679620	0					
ANR	8679879	Identifier	i		8679620	1					
ANR	8679880	Identifier	urb		8679620	1					
ANR	8679881	Identifier	iso_frame_desc		8679620	1					
ANR	8679882	PrimaryExpression	0		8679620	1					
ANR	8679883	Identifier	length		8679620	1					
ANR	8679884	Argument	len		8679620	2					
ANR	8679885	Identifier	len		8679620	0					
ANR	8679886	ElseStatement	else		8679620	0					
ANR	8679887	CompoundStatement		77:15:1511:1511	8679620	0					
ANR	8679888	ExpressionStatement	len = p -> len	81:12:1604:1616	8679620	0	True				
ANR	8679889	AssignmentExpression	len = p -> len		8679620	0		=			
ANR	8679890	Identifier	len		8679620	0					
ANR	8679891	PtrMemberAccess	p -> len		8679620	1					
ANR	8679892	Identifier	p		8679620	0					
ANR	8679893	Identifier	len		8679620	1					
ANR	8679894	ExpressionStatement	"offset = ( j == 0 ) ? 0 : get_iso_buffer_used ( s , p -> devep )"	83:12:1631:1687	8679620	1	True				
ANR	8679895	AssignmentExpression	"offset = ( j == 0 ) ? 0 : get_iso_buffer_used ( s , p -> devep )"		8679620	0		=			
ANR	8679896	Identifier	offset		8679620	0					
ANR	8679897	ConditionalExpression	"( j == 0 ) ? 0 : get_iso_buffer_used ( s , p -> devep )"		8679620	1					
ANR	8679898	Condition	j == 0		8679620	0					
ANR	8679899	EqualityExpression	j == 0		8679620	0		==			
ANR	8679900	Identifier	j		8679620	0					
ANR	8679901	PrimaryExpression	0		8679620	1					
ANR	8679902	PrimaryExpression	0		8679620	1					
ANR	8679903	CallExpression	"get_iso_buffer_used ( s , p -> devep )"		8679620	2					
ANR	8679904	Callee	get_iso_buffer_used		8679620	0					
ANR	8679905	Identifier	get_iso_buffer_used		8679620	0					
ANR	8679906	ArgumentList	s		8679620	1					
ANR	8679907	Argument	s		8679620	0					
ANR	8679908	Identifier	s		8679620	0					
ANR	8679909	Argument	p -> devep		8679620	1					
ANR	8679910	PtrMemberAccess	p -> devep		8679620	0					
ANR	8679911	Identifier	p		8679620	0					
ANR	8679912	Identifier	devep		8679620	1					
ANR	8679913	IfStatement	if ( len > max_packet_size )		8679620	2					
ANR	8679914	Condition	len > max_packet_size	89:16:1748:1768	8679620	0	True				
ANR	8679915	RelationalExpression	len > max_packet_size		8679620	0		>			
ANR	8679916	Identifier	len		8679620	0					
ANR	8679917	Identifier	max_packet_size		8679620	1					
ANR	8679918	CompoundStatement		87:39:1693:1693	8679620	1					
ANR	8679919	ExpressionStatement	"printf ( ""husb: send iso data is larger then max packet size\\n"" )"	91:16:1790:1852	8679620	0	True				
ANR	8679920	CallExpression	"printf ( ""husb: send iso data is larger then max packet size\\n"" )"		8679620	0					
ANR	8679921	Callee	printf		8679620	0					
ANR	8679922	Identifier	printf		8679620	0					
ANR	8679923	ArgumentList	"""husb: send iso data is larger then max packet size\\n"""		8679620	1					
ANR	8679924	Argument	"""husb: send iso data is larger then max packet size\\n"""		8679620	0					
ANR	8679925	PrimaryExpression	"""husb: send iso data is larger then max packet size\\n"""		8679620	0					
ANR	8679926	ReturnStatement	return USB_RET_NAK ;	93:16:1871:1889	8679620	1	True				
ANR	8679927	Identifier	USB_RET_NAK		8679620	0					
ANR	8679928	ExpressionStatement	"memcpy ( aurb [ i ] . urb . buffer + offset , p -> data , len )"	101:12:1964:2013	8679620	3	True				
ANR	8679929	CallExpression	"memcpy ( aurb [ i ] . urb . buffer + offset , p -> data , len )"		8679620	0					
ANR	8679930	Callee	memcpy		8679620	0					
ANR	8679931	Identifier	memcpy		8679620	0					
ANR	8679932	ArgumentList	aurb [ i ] . urb . buffer + offset		8679620	1					
ANR	8679933	Argument	aurb [ i ] . urb . buffer + offset		8679620	0					
ANR	8679934	AdditiveExpression	aurb [ i ] . urb . buffer + offset		8679620	0		+			
ANR	8679935	MemberAccess	aurb [ i ] . urb . buffer		8679620	0					
ANR	8679936	MemberAccess	aurb [ i ] . urb		8679620	0					
ANR	8679937	ArrayIndexing	aurb [ i ]		8679620	0					
ANR	8679938	Identifier	aurb		8679620	0					
ANR	8679939	Identifier	i		8679620	1					
ANR	8679940	Identifier	urb		8679620	1					
ANR	8679941	Identifier	buffer		8679620	1					
ANR	8679942	Identifier	offset		8679620	1					
ANR	8679943	Argument	p -> data		8679620	1					
ANR	8679944	PtrMemberAccess	p -> data		8679620	0					
ANR	8679945	Identifier	p		8679620	0					
ANR	8679946	Identifier	data		8679620	1					
ANR	8679947	Argument	len		8679620	2					
ANR	8679948	Identifier	len		8679620	0					
ANR	8679949	ExpressionStatement	aurb [ i ] . urb . iso_frame_desc [ j ] . length = len	103:12:2028:2070	8679620	4	True				
ANR	8679950	AssignmentExpression	aurb [ i ] . urb . iso_frame_desc [ j ] . length = len		8679620	0		=			
ANR	8679951	MemberAccess	aurb [ i ] . urb . iso_frame_desc [ j ] . length		8679620	0					
ANR	8679952	ArrayIndexing	aurb [ i ] . urb . iso_frame_desc [ j ]		8679620	0					
ANR	8679953	MemberAccess	aurb [ i ] . urb . iso_frame_desc		8679620	0					
ANR	8679954	MemberAccess	aurb [ i ] . urb		8679620	0					
ANR	8679955	ArrayIndexing	aurb [ i ]		8679620	0					
ANR	8679956	Identifier	aurb		8679620	0					
ANR	8679957	Identifier	i		8679620	1					
ANR	8679958	Identifier	urb		8679620	1					
ANR	8679959	Identifier	iso_frame_desc		8679620	1					
ANR	8679960	Identifier	j		8679620	1					
ANR	8679961	Identifier	length		8679620	1					
ANR	8679962	Identifier	len		8679620	1					
ANR	8679963	ExpressionStatement	offset += len	105:12:2085:2098	8679620	5	True				
ANR	8679964	AssignmentExpression	offset += len		8679620	0		+=			
ANR	8679965	Identifier	offset		8679620	0					
ANR	8679966	Identifier	len		8679620	1					
ANR	8679967	ExpressionStatement	"set_iso_buffer_used ( s , p -> devep , offset )"	107:12:2113:2153	8679620	6	True				
ANR	8679968	CallExpression	"set_iso_buffer_used ( s , p -> devep , offset )"		8679620	0					
ANR	8679969	Callee	set_iso_buffer_used		8679620	0					
ANR	8679970	Identifier	set_iso_buffer_used		8679620	0					
ANR	8679971	ArgumentList	s		8679620	1					
ANR	8679972	Argument	s		8679620	0					
ANR	8679973	Identifier	s		8679620	0					
ANR	8679974	Argument	p -> devep		8679620	1					
ANR	8679975	PtrMemberAccess	p -> devep		8679620	0					
ANR	8679976	Identifier	p		8679620	0					
ANR	8679977	Identifier	devep		8679620	1					
ANR	8679978	Argument	offset		8679620	2					
ANR	8679979	Identifier	offset		8679620	0					
ANR	8679980	IfStatement	"if ( ! is_iso_started ( s , p -> devep ) && i == 1 && j == 8 )"		8679620	7					
ANR	8679981	Condition	"! is_iso_started ( s , p -> devep ) && i == 1 && j == 8"	113:16:2244:2291	8679620	0	True				
ANR	8679982	AndExpression	"! is_iso_started ( s , p -> devep ) && i == 1 && j == 8"		8679620	0		&&			
ANR	8679983	UnaryOperationExpression	"! is_iso_started ( s , p -> devep )"		8679620	0					
ANR	8679984	UnaryOperator	!		8679620	0					
ANR	8679985	CallExpression	"is_iso_started ( s , p -> devep )"		8679620	1					
ANR	8679986	Callee	is_iso_started		8679620	0					
ANR	8679987	Identifier	is_iso_started		8679620	0					
ANR	8679988	ArgumentList	s		8679620	1					
ANR	8679989	Argument	s		8679620	0					
ANR	8679990	Identifier	s		8679620	0					
ANR	8679991	Argument	p -> devep		8679620	1					
ANR	8679992	PtrMemberAccess	p -> devep		8679620	0					
ANR	8679993	Identifier	p		8679620	0					
ANR	8679994	Identifier	devep		8679620	1					
ANR	8679995	AndExpression	i == 1 && j == 8		8679620	1		&&			
ANR	8679996	EqualityExpression	i == 1		8679620	0		==			
ANR	8679997	Identifier	i		8679620	0					
ANR	8679998	PrimaryExpression	1		8679620	1					
ANR	8679999	EqualityExpression	j == 8		8679620	1		==			
ANR	8680000	Identifier	j		8679620	0					
ANR	8680001	PrimaryExpression	8		8679620	1					
ANR	8680002	CompoundStatement		111:66:2216:2216	8679620	1					
ANR	8680003	ExpressionStatement	"set_iso_started ( s , p -> devep )"	115:16:2313:2341	8679620	0	True				
ANR	8680004	CallExpression	"set_iso_started ( s , p -> devep )"		8679620	0					
ANR	8680005	Callee	set_iso_started		8679620	0					
ANR	8680006	Identifier	set_iso_started		8679620	0					
ANR	8680007	ArgumentList	s		8679620	1					
ANR	8680008	Argument	s		8679620	0					
ANR	8680009	Identifier	s		8679620	0					
ANR	8680010	Argument	p -> devep		8679620	1					
ANR	8680011	PtrMemberAccess	p -> devep		8679620	0					
ANR	8680012	Identifier	p		8679620	0					
ANR	8680013	Identifier	devep		8679620	1					
ANR	8680014	ExpressionStatement	aurb [ i ] . iso_frame_idx ++	121:8:2378:2401	8679620	1	True				
ANR	8680015	PostIncDecOperationExpression	aurb [ i ] . iso_frame_idx ++		8679620	0					
ANR	8680016	MemberAccess	aurb [ i ] . iso_frame_idx		8679620	0					
ANR	8680017	ArrayIndexing	aurb [ i ]		8679620	0					
ANR	8680018	Identifier	aurb		8679620	0					
ANR	8680019	Identifier	i		8679620	1					
ANR	8680020	Identifier	iso_frame_idx		8679620	1					
ANR	8680021	IncDec	++		8679620	1					
ANR	8680022	IfStatement	if ( aurb [ i ] . iso_frame_idx == ISO_FRAME_DESC_PER_URB )		8679620	2					
ANR	8680023	Condition	aurb [ i ] . iso_frame_idx == ISO_FRAME_DESC_PER_URB	123:12:2416:2462	8679620	0	True				
ANR	8680024	EqualityExpression	aurb [ i ] . iso_frame_idx == ISO_FRAME_DESC_PER_URB		8679620	0		==			
ANR	8680025	MemberAccess	aurb [ i ] . iso_frame_idx		8679620	0					
ANR	8680026	ArrayIndexing	aurb [ i ]		8679620	0					
ANR	8680027	Identifier	aurb		8679620	0					
ANR	8680028	Identifier	i		8679620	1					
ANR	8680029	Identifier	iso_frame_idx		8679620	1					
ANR	8680030	Identifier	ISO_FRAME_DESC_PER_URB		8679620	1					
